Date,rotor_speed,generator_speed,generator_temperature,wind_speed,power_output,relative_wind_direction,supply_voltage,blade_pitch_deg,turbine_status,yaw_offset
2025-01-15 07:41:59.000+05:30,37.01,469.36,26.88,12.77,2.74,-30,27.6,67.86,11,0
2025-01-15 07:42:00.000+05:30,39.91,396.67,28.02,17.08,1.2,27,27.8,76.36,11,0
2025-01-15 07:42:01.000+05:30,25.38,308.4,27.64,16.94,1.73,-14,27.9,73,11,0
2025-01-15 07:42:02.000+05:30,39.84,407.28,27.88,13.34,1.03,-29,27.8,67.49,11,0
2025-01-15 07:42:03.000+05:30,38.1,544.09,29.01,13.5,2.25,-10,27.6,83.73,11,0
2025-01-15 07:42:04.000+05:30,20.72,439.56,25.54,14.6,1.07,-23,27.6,69.33,11,0
2025-01-15 07:42:05.000+05:30,37.74,481.87,26.59,15.66,2.67,-30,27.9,78.98,11,0
2025-01-15 07:42:06.000+05:30,37.1,548.52,26.63,15.03,2.81,13,27.7,84.67,11,0
2025-01-15 07:42:07.000+05:30,38.16,427.13,24.2,13.69,1.73,22,27.7,62.51,11,0
2025-01-15 07:42:08.000+05:30,35.76,466.98,25.04,16.81,2.96,7,27.8,79.62,11,0
2025-01-15 07:42:09.000+05:30,30.76,348.04,25.7,12.49,1.82,-22,27.9,75.48,11,0
2025-01-15 07:42:10.000+05:30,28.32,551.64,22.88,15,2.13,-14,27.7,76.78,11,0
2025-01-15 07:42:11.000+05:30,28.7,306.25,26.19,13.42,1.85,-20,27.8,60.49,11,0
2025-01-15 07:42:12.000+05:30,27.08,323.09,23.1,19.38,2.53,7,27.8,66.47,11,0
2025-01-15 07:42:13.000+05:30,27.67,332.9,29.61,15.75,2.41,26,27.6,75.02,11,0
2025-01-15 07:42:14.000+05:30,26.92,490.43,25.38,13.64,1.72,14,27.8,81.66,11,0
2025-01-15 07:42:15.000+05:30,31.85,325.51,27.86,17.88,2.78,25,27.5,73.22,11,0
2025-01-15 07:42:16.000+05:30,31.22,326.57,28.27,17.51,2.41,16,27.6,62.19,11,0
2025-01-15 07:42:17.000+05:30,35.93,483.03,29.02,19.49,1.42,-15,27.6,62.34,11,0
2025-01-15 07:42:18.000+05:30,21.63,571.57,22.1,15.72,2.52,1,27.7,62.46,11,0
2025-01-15 07:42:19.000+05:30,35.44,424.88,23.97,16.08,2.52,-28,27.8,75.41,11,0
2025-01-15 07:42:20.000+05:30,34.49,357.59,29.58,13.38,1.1,-21,27.6,72.69,11,0
2025-01-15 07:42:21.000+05:30,21.08,384.58,24.35,18.51,1.48,8,27.7,67.95,11,0
2025-01-15 07:42:22.000+05:30,35.53,533.49,22.78,19.05,2.17,21,27.8,71.9,11,0
2025-01-15 07:42:23.000+05:30,36.02,591.72,27.35,14.73,2.24,15,27.8,60.43,11,0
2025-01-15 07:42:24.000+05:30,32.64,453.36,23.31,14.2,1.19,-23,27.7,61.09,11,0
2025-01-15 07:42:25.000+05:30,35.62,548.75,29.88,18.81,2.57,1,27.8,65.96,11,0
2025-01-15 07:42:26.000+05:30,24.19,310.47,29.9,19.26,2.68,0,27.7,78.47,11,0
2025-01-15 07:42:27.000+05:30,26.64,542.05,22.73,13.79,1.49,-23,27.6,68.69,11,0
2025-01-15 07:42:28.000+05:30,30.02,528.02,22.38,17.03,1.67,29,27.8,63.9,11,0
2025-01-15 07:42:29.000+05:30,32.33,465.91,29.99,15.23,1.16,-2,27.5,69.63,11,0
2025-01-15 07:42:30.000+05:30,21.07,349.24,26.11,19.56,2.65,-1,27.8,66.7,11,0
2025-01-15 07:42:31.000+05:30,33.13,429.81,27.75,17.09,2.34,-21,27.8,65.33,11,0
2025-01-15 07:42:32.000+05:30,22.56,526.91,23.96,17.79,1.09,-24,27.6,81.34,11,0
2025-01-15 07:42:33.000+05:30,25.13,481.72,26.33,17.51,2.97,-10,27.5,80.51,11,0
2025-01-15 07:42:34.000+05:30,22.65,469.03,28.73,16.21,2.02,7,27.6,74.64,11,0
2025-01-15 07:42:35.000+05:30,25.43,573.43,26.67,17.88,1.88,-1,27.8,68.8,11,0
2025-01-15 07:42:36.000+05:30,33.17,529.06,24.31,14.01,2.67,13,27.5,84.79,11,0
2025-01-15 07:42:37.000+05:30,36.73,423.58,26.55,16.69,2.88,-10,27.5,80.33,11,0
2025-01-15 07:42:38.000+05:30,25.67,377.58,25.37,18.41,1.97,21,27.6,72.92,11,0
2025-01-15 07:42:39.000+05:30,26.36,395.12,27.63,16.09,2.02,-5,27.6,76.66,11,0
2025-01-15 07:42:40.000+05:30,26.36,305.15,26.48,13.83,1.05,-25,27.7,65.96,11,0
2025-01-15 07:42:41.000+05:30,31.16,346.58,23.9,16.77,1.45,8,27.7,70.92,11,0
2025-01-15 07:42:42.000+05:30,29.98,378.19,23.75,13.72,1.97,-22,27.8,82.39,11,0
2025-01-15 07:42:43.000+05:30,39.93,521.34,29.99,14.01,1.3,-20,27.9,66.43,11,0
2025-01-15 07:42:44.000+05:30,39.41,596.5,22.01,13.63,2.05,18,27.5,65.26,11,0
2025-01-15 07:42:45.000+05:30,25.76,341.23,23.84,18.92,1.91,-2,27.6,63.66,11,0
2025-01-15 07:42:46.000+05:30,21.38,444.9,23.73,15.82,2.89,-3,27.6,61.3,11,0
2025-01-15 07:42:47.000+05:30,24.69,575.11,26.83,17.31,2.11,-1,27.6,72.24,11,0
2025-01-15 07:42:48.000+05:30,39.12,347.79,29.94,16.25,2.83,10,27.7,64.73,11,0
2025-01-15 07:42:49.000+05:30,27.13,578.65,29.14,18.28,2.94,-20,27.9,83.6,11,0
2025-01-15 07:42:50.000+05:30,30.55,384.34,29.9,18.13,2.76,5,27.7,78.18,11,0
2025-01-15 07:42:51.000+05:30,35.3,469.18,27.51,16.13,2.42,-23,27.9,62.33,11,0
2025-01-15 07:42:52.000+05:30,35.98,480.49,24.16,16.49,1.99,5,27.6,82.22,11,0
2025-01-15 07:42:53.000+05:30,22.7,492.76,25.29,13.52,2.32,11,27.9,74.71,11,0
2025-01-15 07:42:54.000+05:30,26.38,356.42,24.47,13.5,2.13,-24,27.8,71.34,11,0
2025-01-15 07:42:55.000+05:30,28.9,487.63,24.16,18.63,2.74,-17,27.6,76.87,11,0
2025-01-15 07:42:56.000+05:30,22.97,532.55,28.62,19.77,2.67,-29,27.7,60.8,11,0
2025-01-15 07:42:57.000+05:30,21.62,522.14,28.1,13.8,1.75,-12,27.8,65.54,11,0
2025-01-15 07:42:58.000+05:30,20.08,454.73,28.37,15.98,2.92,0,27.7,67.64,11,0
2025-01-15 07:42:59.000+05:30,36.78,521.02,29.38,12.95,1.27,-20,27.6,82.77,11,0
2025-01-15 07:43:00.000+05:30,32.39,461.91,26.7,19.48,2.97,-11,27.8,61.25,11,0
2025-01-15 07:43:01.000+05:30,31.38,450.94,28.52,13.43,2.53,-12,27.8,84.91,11,0
2025-01-15 07:43:02.000+05:30,27.2,599.87,25.53,16.56,2.26,-21,27.8,61.93,11,0
2025-01-15 07:43:03.000+05:30,30.81,325.58,29.47,16.52,1.99,-24,27.7,74.41,11,0
2025-01-15 07:43:04.000+05:30,27.17,574.24,29.45,19.03,1.1,-12,27.9,69.31,11,0
2025-01-15 07:43:05.000+05:30,35.03,440.03,25.12,12.94,2.73,-6,27.6,65.56,11,0
2025-01-15 07:43:06.000+05:30,36.87,410.37,22.2,12.27,1.43,18,27.7,81.51,11,0
2025-01-15 07:43:07.000+05:30,29.43,393.68,26.68,19.45,1.95,5,27.6,76.07,11,0
2025-01-15 07:43:08.000+05:30,35.96,591.46,28.54,12.73,2.39,28,27.6,66.74,11,0
2025-01-15 07:43:09.000+05:30,21.49,416.52,28.89,19.41,1.21,-26,27.7,74.81,11,0
2025-01-15 07:43:10.000+05:30,23.84,358.11,28.83,19.78,1.66,-22,27.7,62.83,11,0
2025-01-15 07:43:11.000+05:30,30.43,309.39,28.96,19.64,2.44,-6,27.6,61.32,11,0
2025-01-15 07:43:12.000+05:30,28.81,408.88,25.07,15.63,1.59,-19,27.8,78.07,11,0
2025-01-15 07:43:13.000+05:30,23.2,598.77,26.61,14.61,2.7,-9,27.9,80.04,11,0
2025-01-15 07:43:14.000+05:30,35.11,501.72,25.95,13.78,1.15,-11,27.6,75.05,11,0
2025-01-15 07:43:15.000+05:30,37.99,585.65,22.43,15.08,1.45,29,27.8,84.98,11,0
2025-01-15 07:43:16.000+05:30,25.64,549.9,23.63,13.27,2.96,-2,27.8,70.92,11,0
2025-01-15 07:43:17.000+05:30,34.91,337.7,25.27,17.58,1.78,11,27.7,72.33,11,0
2025-01-15 07:43:18.000+05:30,20.24,541.42,29.96,14.68,1.33,16,27.8,63.57,11,0
2025-01-15 07:43:19.000+05:30,33.84,408.01,28.25,14.09,2.98,8,27.7,69.16,11,0
2025-01-15 07:43:20.000+05:30,21.05,381.54,25.86,16.94,2.89,-5,27.5,76.37,11,0
2025-01-15 07:43:21.000+05:30,32.94,387.02,28.01,16.09,1.97,-26,27.5,83.64,11,0
2025-01-15 07:43:22.000+05:30,20.93,404.39,28.77,13.88,2.77,-19,27.9,75.07,11,0
2025-01-15 07:43:23.000+05:30,21.92,522.65,27.85,17.45,1.56,-30,27.5,64.59,11,0
2025-01-15 07:43:24.000+05:30,20.46,522.4,23.71,17.11,2.22,15,27.7,79.72,11,0
2025-01-15 07:43:25.000+05:30,36.75,308.03,28.44,13.93,2.05,27,27.6,78.71,11,0
2025-01-15 07:43:26.000+05:30,30.05,584.21,23.8,14.09,1.53,-7,27.8,74.05,11,0
2025-01-15 07:43:27.000+05:30,28.98,469.55,28.09,15.86,1.27,29,27.6,78.34,11,0
2025-01-15 07:43:28.000+05:30,31.62,595.05,27.85,18.79,1.43,21,27.7,73.25,11,0
2025-01-15 07:43:29.000+05:30,28.07,376.75,29.84,19.09,2.06,14,27.9,61.54,11,0
2025-01-15 07:43:30.000+05:30,29.06,558.55,28.99,19.26,1.96,-10,27.6,64.53,11,0
2025-01-15 07:43:31.000+05:30,35.19,332.1,26.24,16.35,1.81,13,27.8,70.98,11,0
2025-01-15 07:43:32.000+05:30,37.72,378.46,22.87,18.77,2.79,13,27.9,82.57,11,0
2025-01-15 07:43:33.000+05:30,23.17,385.02,25.86,17.17,2.29,-21,27.7,75.42,11,0
2025-01-15 07:43:34.000+05:30,23.42,431.73,22.84,19.02,2.45,9,27.9,78.2,11,0
2025-01-15 07:43:35.000+05:30,27.36,483.73,25.09,14.55,2.6,1,27.6,73.99,11,0
2025-01-15 07:43:36.000+05:30,21.11,361.17,23.45,16.5,1.49,13,27.8,61.91,11,0
2025-01-15 07:43:37.000+05:30,21.3,393.53,25.26,18.32,1.22,-20,27.8,83.94,11,0
2025-01-15 07:43:38.000+05:30,36.63,496.95,22.57,12.46,1.85,30,27.5,68.2,11,0
2025-01-15 07:43:39.000+05:30,31.37,516.01,23.23,17.84,2.55,7,27.6,73.11,11,0
2025-01-15 07:43:40.000+05:30,21.42,327.42,22.62,13.52,1.07,15,27.7,66.21,11,0
2025-01-15 07:43:41.000+05:30,32.38,330.4,24.12,18.67,2.18,0,27.8,73.8,11,0
2025-01-15 07:43:42.000+05:30,24.68,364.84,27.1,19.8,2.6,-2,27.6,79.87,11,0
2025-01-15 07:43:43.000+05:30,23.39,392.86,29.41,12.67,1.03,8,27.9,69.99,11,0
2025-01-15 07:43:44.000+05:30,36.3,441.19,22.41,16.76,1.92,-17,27.6,61.57,11,0
2025-01-15 07:43:45.000+05:30,32.59,506.72,25.19,17.95,1.14,-24,27.5,60.22,11,0
2025-01-15 07:43:46.000+05:30,38.21,535.93,28.49,12.33,2,-24,27.5,80.73,11,0
2025-01-15 07:43:47.000+05:30,22.99,342.14,27.8,13.35,1.79,25,27.9,80.72,11,0
2025-01-15 07:43:48.000+05:30,32.28,395.59,28.76,12.29,2.85,18,27.9,80.81,11,0
2025-01-15 07:43:49.000+05:30,30.92,320.45,25.03,13.57,1.54,-30,27.8,74.7,11,0
2025-01-15 07:43:50.000+05:30,38.32,430.91,26.15,15.81,1.13,-23,27.6,80.97,11,0
2025-01-15 07:43:51.000+05:30,26.1,324.47,28.43,18.22,1.85,5,27.6,80.9,11,0
2025-01-15 07:43:52.000+05:30,23.04,333.62,25.05,18.18,2.82,29,27.6,82.93,11,0
2025-01-15 07:43:53.000+05:30,32.62,336.46,25.57,12.87,2.8,25,27.8,72.12,11,0
2025-01-15 07:43:54.000+05:30,36.25,375.96,24.41,18.52,1.78,-20,27.8,68.17,11,0
2025-01-15 07:43:55.000+05:30,38.47,347,27.73,18.76,2.33,28,27.6,79.82,11,0
2025-01-15 07:43:56.000+05:30,35.99,490.95,22.4,17.56,2.9,-9,27.5,75.44,11,0
2025-01-15 07:43:57.000+05:30,37.6,388.32,29.75,17.21,1.28,-7,27.6,65.38,11,0
2025-01-15 07:43:58.000+05:30,22.31,438.88,24.56,16.03,2,13,27.9,63.12,11,0
2025-01-15 07:43:59.000+05:30,23.07,346.37,25.2,17.52,2.23,-30,27.6,75.94,11,0
2025-01-15 07:44:00.000+05:30,35.56,424.6,25.4,17.86,2.63,3,27.9,67,11,0
2025-01-15 07:44:01.000+05:30,23.56,523.67,26.44,15.99,1.39,28,27.8,61.54,11,0
2025-01-15 07:44:02.000+05:30,25.99,429.72,22.25,16.63,1.77,-2,27.8,69.79,11,0
2025-01-15 07:44:03.000+05:30,28.74,470.3,22.25,13.25,2.58,-3,27.9,75.22,11,0
2025-01-15 07:44:04.000+05:30,26.24,482.98,22.56,19.85,1.08,1,27.5,79.8,11,0
2025-01-15 07:44:05.000+05:30,28.3,546.52,26.76,18.92,2.97,10,27.7,84.25,11,0
2025-01-15 07:44:06.000+05:30,25.29,391.41,25.26,15.74,2.43,14,27.8,62.95,11,0
2025-01-15 07:44:07.000+05:30,32.67,333.38,23.58,13.34,2,10,27.8,74.55,11,0
2025-01-15 07:44:08.000+05:30,30.42,554.67,28.16,13.17,2.57,-1,27.8,64.34,11,0
2025-01-15 07:44:09.000+05:30,28.52,396.12,28.05,16.27,1.58,-11,27.8,72.49,11,0
2025-01-15 07:44:10.000+05:30,35.41,386.89,25.43,14.44,2.26,-18,27.9,76.19,11,0
2025-01-15 07:44:11.000+05:30,20.6,308.37,27.15,18.8,1.47,18,27.8,70.39,11,0
2025-01-15 07:44:12.000+05:30,39.3,388.17,29.19,13.61,2.98,-17,27.6,64.31,11,0
2025-01-15 07:44:13.000+05:30,24.98,536.84,24.66,13.96,1.7,21,27.6,70.43,11,0
2025-01-15 07:44:14.000+05:30,22.65,528.41,26.79,17.87,1.83,0,27.8,69.12,11,0
2025-01-15 07:44:15.000+05:30,26.07,570.49,23.19,12.04,2.57,14,27.7,65.53,11,0
2025-01-15 07:44:16.000+05:30,20.01,360.55,28.48,15.73,1.79,-26,27.9,79.81,11,0
2025-01-15 07:44:17.000+05:30,33.44,444.55,22.06,19.31,2.75,-25,27.6,62.88,11,0
2025-01-15 07:44:18.000+05:30,35.44,332.39,25.04,13.23,1.14,-13,27.6,66.08,11,0
2025-01-15 07:44:19.000+05:30,21.47,407.46,25.7,17.78,1.81,19,27.5,60.98,11,0
2025-01-15 07:44:20.000+05:30,24.04,480.04,29.04,14.91,1.74,17,27.7,70.98,11,0
2025-01-15 07:44:21.000+05:30,35.71,341.13,28.97,14.97,1.08,5,27.8,83.46,11,0
2025-01-15 07:44:22.000+05:30,21.24,493.34,28.84,14.36,1.03,1,27.6,63.48,11,0
2025-01-15 07:44:23.000+05:30,35,503.2,24.69,16.53,1.29,10,27.6,76.08,11,0
2025-01-15 07:44:24.000+05:30,20.17,489.87,23.39,18.91,2.87,21,27.7,81.78,11,0
2025-01-15 07:44:25.000+05:30,34.73,508.49,22.8,14.48,1.16,-9,27.6,61.54,11,0
2025-01-15 07:44:26.000+05:30,31.93,559.38,29.04,15.81,1.16,24,27.9,62.72,11,0
2025-01-15 07:44:27.000+05:30,23.72,516.36,24.33,16.74,1.06,21,27.6,69.41,11,0
2025-01-15 07:44:28.000+05:30,27.63,333.61,29.52,16.05,1.4,2,27.8,82.63,11,0
2025-01-15 07:44:29.000+05:30,21.26,449.17,27.67,13.07,2.08,-10,27.9,74.88,11,0
2025-01-15 07:44:30.000+05:30,37.44,406.73,24.28,15.8,1.49,-12,27.7,79.76,11,0
2025-01-15 07:44:31.000+05:30,26.72,538.94,29.59,15.87,2.65,-9,27.8,76.29,11,0
2025-01-15 07:44:32.000+05:30,29.16,469.18,29.54,16.35,1.37,-9,27.6,79.94,11,0
2025-01-15 07:44:33.000+05:30,25.9,518.43,29.5,13.21,1.04,10,27.7,62.82,11,0
2025-01-15 07:44:34.000+05:30,27.99,332.85,28.64,15.79,2.05,-7,27.6,80.01,11,0
2025-01-15 07:44:35.000+05:30,34.78,494.67,27.77,15.52,2.24,29,27.6,69.51,11,0
2025-01-15 07:44:36.000+05:30,34.88,478.37,28.8,13.72,2.13,29,27.9,80.03,11,0
2025-01-15 07:44:37.000+05:30,36.7,309.76,27.37,19.16,2.31,30,27.6,78.46,11,0
2025-01-15 07:44:38.000+05:30,26.69,497.63,28.93,14.95,2.39,22,27.7,71.36,11,0
2025-01-15 07:44:39.000+05:30,34.93,331.65,28.54,13.26,1.72,1,27.8,77.98,11,0
2025-01-15 07:44:40.000+05:30,22.46,599.94,27.9,12.94,1.89,-15,27.8,63.05,11,0
2025-01-15 07:44:41.000+05:30,27.3,358.83,23.14,14.35,2.13,-9,27.5,64.41,11,0
2025-01-15 07:44:42.000+05:30,28.57,392.71,23.76,15.96,2.1,29,27.5,61.75,11,0
2025-01-15 07:44:43.000+05:30,26.47,505.23,26.87,14.79,2.39,7,27.5,72.84,11,0
2025-01-15 07:44:44.000+05:30,21.13,404.94,28.57,16.31,2.54,-9,27.7,84.86,11,0
2025-01-15 07:44:45.000+05:30,34.43,445.17,26.89,18.29,1.4,24,27.5,79.47,11,0
2025-01-15 07:44:46.000+05:30,21.65,346.26,27.15,16.93,2.87,4,27.8,70.52,11,0
2025-01-15 07:44:47.000+05:30,34.07,467.51,23.23,17.56,1.96,-16,27.7,62.57,11,0
2025-01-15 07:44:48.000+05:30,28.79,341.03,27.54,15.52,2.89,-28,27.8,83.62,11,0
2025-01-15 07:44:49.000+05:30,27.51,477.84,27.47,17.13,2.99,24,27.8,73.66,11,0
2025-01-15 07:44:50.000+05:30,30.36,469.61,24.2,12.63,1.57,-17,27.5,74.3,11,0
2025-01-15 07:44:51.000+05:30,38.1,326.15,25.05,17.1,2.08,-29,27.6,67.8,11,0
2025-01-15 07:44:52.000+05:30,34.97,337.55,26.14,15.15,2.39,15,27.6,79.62,11,0
2025-01-15 07:44:53.000+05:30,39.54,374.95,23.85,14.95,1.24,-20,27.6,68.13,11,0
2025-01-15 07:44:54.000+05:30,33.18,428.26,24.83,12.75,2.39,-2,27.8,61.55,11,0
2025-01-15 07:44:55.000+05:30,24.81,486.04,29.64,12.63,2.34,13,27.6,72.78,11,0
2025-01-15 07:44:56.000+05:30,25.42,577.12,23.59,12.03,2.29,22,27.8,79.56,11,0
2025-01-15 07:44:57.000+05:30,37.95,435.22,25.91,19.36,1.24,27,27.7,82.22,11,0
2025-01-15 07:44:58.000+05:30,36.82,547.51,24.77,12.8,1.42,-18,27.8,70.03,11,0
2025-01-15 07:44:59.000+05:30,37.71,366.51,28.28,19.11,2.41,-9,27.7,64.92,11,0
2025-01-15 07:45:00.000+05:30,27.06,506.25,28.51,15.23,1.11,-19,27.8,84.99,11,0
2025-01-15 07:45:01.000+05:30,37.33,306.97,27.75,15.05,1.85,6,27.8,83.41,11,0
2025-01-15 07:45:02.000+05:30,27.14,454.68,24.89,13.18,1.16,2,27.7,61.18,11,0
2025-01-15 07:45:03.000+05:30,27.45,557.85,27.88,13.09,2.53,-13,27.8,66.37,11,0
2025-01-15 07:45:04.000+05:30,32.97,377.91,23.45,14.18,2.35,-18,27.7,80.95,11,0
2025-01-15 07:45:05.000+05:30,30.41,454.44,23.68,16.66,2.54,-30,27.9,61.25,11,0
2025-01-15 07:45:06.000+05:30,31.04,505.92,22.06,16.11,1.21,3,27.9,75.8,11,0
2025-01-15 07:45:07.000+05:30,22.44,364.66,27.42,17.05,1.29,-24,27.7,62.03,11,0
2025-01-15 07:45:08.000+05:30,31.51,366.12,28.73,12.85,2.22,8,27.6,71.95,11,0
2025-01-15 07:45:09.000+05:30,28.27,300.82,28.78,19.64,1.93,-4,27.8,69.05,11,0
2025-01-15 07:45:10.000+05:30,22.05,309.6,26.16,17.7,2.37,-22,27.6,67.99,11,0
2025-01-15 07:45:11.000+05:30,22.62,479.13,22.69,13.03,2.04,2,27.5,65.62,11,0
2025-01-15 07:45:12.000+05:30,35.92,550.14,28.98,14.7,2.5,1,27.6,72.19,11,0
2025-01-15 07:45:13.000+05:30,24.12,553.72,28.14,15.69,1.58,-15,27.6,66.15,11,0
2025-01-15 07:45:14.000+05:30,34.26,537.93,25.91,19.6,2.6,-8,27.6,79.59,11,0
2025-01-15 07:45:15.000+05:30,24.94,447.56,27.27,12.5,2.72,-10,27.7,81.95,11,0
2025-01-15 07:45:16.000+05:30,37.55,487.81,24.7,15.07,2.19,0,27.5,71.39,11,0
2025-01-15 07:45:17.000+05:30,26.59,460.44,23.55,13.38,1.19,30,27.6,78.45,11,0
2025-01-15 07:45:18.000+05:30,22.43,535.26,22.19,13.61,1.8,-11,27.9,77.84,11,0
2025-01-15 07:45:19.000+05:30,28.32,490.41,26.04,14.61,1.6,-3,27.8,78.62,11,0
2025-01-15 07:45:20.000+05:30,26.09,375.88,23.14,16.12,2.78,-17,27.7,84.85,11,0
2025-01-15 07:45:21.000+05:30,31.15,353.07,28.07,19.15,2.81,30,27.7,72.75,11,0
2025-01-15 07:45:22.000+05:30,29.42,546.42,29.2,14.81,1.44,-26,27.6,61.63,11,0
2025-01-15 07:45:23.000+05:30,35.28,413.77,22.43,17.64,1.83,9,27.7,77.33,11,0
2025-01-15 07:45:24.000+05:30,28.58,523.53,26.36,18.31,1.59,-25,27.6,82.11,11,0
2025-01-15 07:45:25.000+05:30,21.74,401.84,23.91,18.41,2.67,19,27.8,83.05,11,0
2025-01-15 07:45:26.000+05:30,25.27,549.37,22.2,14.95,1.92,9,27.8,82.43,11,0
2025-01-15 07:45:27.000+05:30,39.55,486.23,25.56,18.71,1.73,30,27.8,79.11,11,0
2025-01-15 07:45:28.000+05:30,20.85,426.3,25.99,12.39,1.47,-17,27.9,75.17,11,0
2025-01-15 07:45:29.000+05:30,28.81,504.03,25.63,14.49,1.19,27,27.9,81.56,11,0
2025-01-15 07:45:30.000+05:30,31.17,360.89,25.75,12.98,2.54,-19,27.9,62.8,11,0
2025-01-15 07:45:31.000+05:30,21.1,303.67,27.37,19.32,1.07,-9,27.8,78.39,11,0
2025-01-15 07:45:32.000+05:30,30.22,443.21,27.47,19.36,1.97,28,27.6,77.19,11,0
2025-01-15 07:45:33.000+05:30,39.19,315.89,22.64,12.09,1.79,-3,27.8,67.04,11,0
2025-01-15 07:45:34.000+05:30,21.93,583.85,29.46,15.8,2.58,27,27.8,72.46,11,0
2025-01-15 07:45:35.000+05:30,29.34,464.73,29.9,14.8,2,1,27.7,77.61,11,0
2025-01-15 07:45:36.000+05:30,37.59,439.57,26.65,12.68,1.58,-1,27.9,74.97,11,0
2025-01-15 07:45:37.000+05:30,32.03,388.11,22.54,18.94,1.11,15,27.9,69.39,11,0
2025-01-15 07:45:38.000+05:30,23.54,367.59,27.74,18.42,1.19,11,27.9,73.47,11,0
2025-01-15 07:45:39.000+05:30,34.45,520.77,23.63,13.06,1.99,-5,27.7,72.92,11,0
2025-01-15 07:45:40.000+05:30,37.13,462.6,27.28,16.85,2.05,-29,27.6,63.65,11,0
2025-01-15 07:45:41.000+05:30,38.84,581.8,24.65,17.13,2.99,28,27.6,81.96,11,0
2025-01-15 07:45:42.000+05:30,21.88,381.77,23.35,17.87,3,-24,27.9,69.35,11,0
2025-01-15 07:45:43.000+05:30,24.46,401.19,28.71,14.26,1.75,-15,27.8,70.93,11,0
2025-01-15 07:45:44.000+05:30,32.61,470.91,28.9,12.57,1.06,30,27.8,66.76,11,0
2025-01-15 07:45:45.000+05:30,31.34,526.55,26.72,12.43,2.55,-3,27.7,65.15,11,0
2025-01-15 07:45:46.000+05:30,27.97,343.04,28.01,15.59,1.98,30,27.8,63.81,11,0
2025-01-15 07:45:47.000+05:30,37.15,400.58,27.05,15.23,1.14,-16,27.9,67.02,11,0
2025-01-15 07:45:48.000+05:30,22.41,522.31,29.48,19.33,2.25,-11,27.7,77.1,11,0
2025-01-15 07:45:49.000+05:30,36.7,472.91,26.69,18.93,1.49,-19,27.8,83.24,11,0
2025-01-15 07:45:50.000+05:30,38.25,309.57,28.13,16.62,1.09,19,27.5,61.19,11,0
2025-01-15 07:45:51.000+05:30,23.51,331.2,27.42,12.26,1.81,26,27.6,66.29,11,0
2025-01-15 07:45:52.000+05:30,29.82,374.48,22.62,14.39,2.27,-12,27.9,67.78,11,0
2025-01-15 07:45:53.000+05:30,28.8,540.56,26.58,15.86,2.65,-26,27.8,64.06,11,0
2025-01-15 07:45:54.000+05:30,35.67,440.72,28.83,17.27,2.47,16,27.6,83.69,11,0
2025-01-15 07:45:55.000+05:30,38.93,482.91,22.79,18.53,1.99,-13,27.7,72.39,11,0
2025-01-15 07:45:56.000+05:30,22.67,512.56,29.15,19.22,2.53,16,27.9,84.61,11,0
2025-01-15 07:45:57.000+05:30,33.68,426.55,22.64,13.15,2.37,16,27.9,76.56,11,0
2025-01-15 07:45:58.000+05:30,31.74,544.94,26.98,15.36,2.29,-25,27.7,75.83,11,0
2025-01-15 07:45:59.000+05:30,27.84,444.43,24.21,15.87,2.98,14,27.7,67.91,11,0
2025-01-15 07:46:00.000+05:30,33.78,533.66,25.49,18.69,2.85,2,27.6,65.35,11,0
2025-01-15 07:46:01.000+05:30,35.02,438.75,27.41,19.78,1.25,7,27.7,61.65,11,0
2025-01-15 07:46:02.000+05:30,23.9,508.23,28.97,18.3,1.99,0,27.5,78.03,11,0
2025-01-15 07:46:03.000+05:30,37.25,594.17,27.1,12.01,1.34,25,27.7,70.96,11,0
2025-01-15 07:46:04.000+05:30,23.22,382.99,24.69,15.54,2.98,-18,27.5,67.26,11,0
2025-01-15 07:46:05.000+05:30,39.39,365.82,26.36,16.01,2.51,20,27.9,70.5,11,0
2025-01-15 07:46:06.000+05:30,28.47,585.44,28.67,14.46,2.19,24,27.7,76.47,11,0
2025-01-15 07:46:07.000+05:30,30.86,519.78,28.66,16.81,2.02,8,27.8,77.42,11,0
2025-01-15 07:46:08.000+05:30,33.98,302.31,27.77,13.13,1.76,-5,27.7,81.47,11,0
2025-01-15 07:46:09.000+05:30,20.51,505.51,25.76,14.98,2.98,4,27.6,79.81,11,0
2025-01-15 07:46:10.000+05:30,37.17,398.3,27.64,19.18,2.77,7,27.6,65.36,11,0
2025-01-15 07:46:11.000+05:30,34.94,425.57,23.64,19.29,1.22,-19,27.6,63.22,11,0
2025-01-15 07:46:12.000+05:30,29.21,305.72,22.61,13.31,1.79,14,27.8,78.81,11,0
2025-01-15 07:46:13.000+05:30,34.62,300.91,24.25,19.25,1.74,11,27.7,78.48,11,0
2025-01-15 07:46:14.000+05:30,21.96,531.03,23.21,19.66,1.84,12,27.6,63.64,11,0
2025-01-15 07:46:15.000+05:30,28.77,300.73,29.84,13.22,2.36,0,27.9,72.56,11,0
2025-01-15 07:46:16.000+05:30,21.22,343.35,24.53,18.18,2.43,-3,27.6,76.92,11,0
2025-01-15 07:46:17.000+05:30,32.58,496.57,23.91,16.82,1.78,-15,27.8,71.96,11,0
2025-01-15 07:46:18.000+05:30,35.14,536.68,23.79,18.36,2.53,-18,27.8,66.14,11,0
